_key,_ts,time_ms,time_iso,hash,coin,usdc,szi,fundingRate,nSamples,type
funding-01993806b61954b1c970bdb74f0ec05335ffa272,1782050400007,1782050400007,2026-06-21T22:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,XPL,-0.000248,212.0,0.0000125,,funding
funding-d85e7c64775311fb6178b099bf1709085a6e043b,1782050400007,1782050400007,2026-06-21T22:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000317,1218.0,0.0000125,,funding
funding-d8d3180f4b4a5fa14b37d22d393c1a32416126b5,1782050400007,1782050400007,2026-06-21T22:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,LIT,0.000136,-7.0,0.0000125,,funding
funding-5fa5ddb5c02b866b36e6f8783fda77d6d0120e8a,1782054000003,1782054000003,2026-06-21T23:00:00.003000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,-0.000041,239.0,0.0000020596,,funding
funding-e99b0fabc09c35547b92183517f7876fa60a5dda,1782054000003,1782054000003,2026-06-21T23:00:00.003000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000017,-0.15,0.0000015855,,funding
funding-763928be41e9b755f4bcdce0282d049852c09824,1782054000003,1782054000003,2026-06-21T23:00:00.003000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000316,1218.0,0.0000125,,funding
funding-280821afa75840cc091979d4a57dbfae3aa2130c,1782057600030,1782057600030,2026-06-22T00:00:00.030000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,-0.00002,239.0,0.000001042,,funding
funding-f8ad267853e0aa9a4323de9e6ac95c4b35f73019,1782057600030,1782057600030,2026-06-22T00:00:00.030000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.00014,-0.15,0.0000125,,funding
funding-5bbc724c6555874eda0b3c2b5832fee98dcef52c,1782057600030,1782057600030,2026-06-22T00:00:00.030000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000157,597.0,0.0000125,,funding
funding-fa0bb174f3b7c055bf517aac5d70b42ce2da0e47,1782061200007,1782061200007,2026-06-22T01:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,-0.000066,239.0,0.0000033217,,funding
funding-c0cba31a589bc0c04598bdf4d967acae39aca997,1782061200007,1782061200007,2026-06-22T01:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000139,-0.15,0.0000125,,funding
funding-30b70f4bc36785e16dabea6d75c90b8b3f782686,1782061200007,1782061200007,2026-06-22T01:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000157,597.0,0.0000125,,funding
funding-90e8b425d15cccfaf2f0d889318abce9ed42b64f,1782064800046,1782064800046,2026-06-22T02:00:00.046000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,0.00003,239.0,-0.0000015128,,funding
funding-5e4838b7ace9b1e6a05dd46309ecd7b77418d61e,1782064800046,1782064800046,2026-06-22T02:00:00.046000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,-0.000018,-0.15,-0.0000016663,,funding
funding-4417b6b000d1d10b58bc0c96796bc699cd000ce8,1782064800046,1782064800046,2026-06-22T02:00:00.046000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000158,597.0,0.0000125,,funding
funding-ceca18cdc4f39f2e32e7077e06a45b6371e9eb9e,1782068400029,1782068400029,2026-06-22T03:00:00.029000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,0.000045,239.0,-0.0000022708,,funding
funding-22bc57b074290ab7a7770e64b44ed4b0e8312142,1782068400029,1782068400029,2026-06-22T03:00:00.029000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,-0.000057,-0.15,-0.000005145,,funding
funding-38bb6d0c0f95ba5da2313afcc97bd32c06f80306,1782068400029,1782068400029,2026-06-22T03:00:00.029000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000157,597.0,0.0000125,,funding
funding-2e93a3115ef89ad1d1c063874170b018d9117888,1782072000036,1782072000036,2026-06-22T04:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,0.00009,239.0,-0.0000045053,,funding
funding-aa24d5d74e6825bd7c171c8e0e0b91493eb8419f,1782072000036,1782072000036,2026-06-22T04:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000006,-0.15,0.0000005602,,funding
funding-de85fad523c74967d4fc0760fb5af28d7f289a22,1782072000036,1782072000036,2026-06-22T04:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.00016,597.0,0.0000125,,funding
funding-e681dcbf0b62417c020faa9fea6a01df9a83692c,1782075600057,1782075600057,2026-06-22T05:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,DOGE,0.000104,239.0,-0.0000052593,,funding
funding-8ec669be3625131ff9c1ddcd95a15ce1a10d9aee,1782075600057,1782075600057,2026-06-22T05:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000066,-0.15,0.0000059321,,funding
funding-2d04deb4aee6a18fd76c63df5194bd479e0dc7bb,1782075600057,1782075600057,2026-06-22T05:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000158,597.0,0.0000125,,funding
funding-c610e7a7fabdac1c31d59f45a9accff8b90a3bbc,1782079200077,1782079200077,2026-06-22T06:00:00.077000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000139,-0.15,0.0000125,,funding
funding-79d09f291087b3a34cf30a56c685d16f730c44ce,1782079200077,1782079200077,2026-06-22T06:00:00.077000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000157,597.0,0.0000125,,funding
funding-820c6204ccde5d0236ea63e36a0ec4169aae90bd,1782082800061,1782082800061,2026-06-22T07:00:00.061000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,AAVE,0.000138,-0.15,0.0000125,,funding
funding-31fdfbf4203ed64fcf9a0f635cc538d60513e8a7,1782082800061,1782082800061,2026-06-22T07:00:00.061000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,MON,-0.000156,597.0,0.0000125,,funding
funding-165873065d0cda6921a61324182a8db2f3aac79a,1782090000019,1782090000019,2026-06-22T09:00:00.019000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,0.000099,-0.15,0.0000090009,,funding
funding-1b33eba1ce1d7c8d9005559dd17c4bf39d871ab4,1782100800020,1782100800020,2026-06-22T12:00:00.020000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,TAO,0.000182,-0.064,0.0000125,,funding
funding-3224f5ae819e3358227b20e7123ccdcadcb1ce9d,1782100800020,1782100800020,2026-06-22T12:00:00.020000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-e3bf6b7f2e51c6578a2e35b1f616590fd3a2a86e,1782104400054,1782104400054,2026-06-22T13:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-fbebd256e68a69668a0a22ba75c15b649fb3900a,1782108000033,1782108000033,2026-06-22T14:00:00.033000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,-0.000054,-0.27,-0.0000027511,,funding
funding-852ede894d242f3a8bbc0d32f916c58bd82cb596,1782108000033,1782108000033,2026-06-22T14:00:00.033000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.00025,21.8,0.0000125,,funding
funding-3eddf116adbf6305ea83e880a7e748a234aced36,1782108000033,1782108000033,2026-06-22T14:00:00.033000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-8d05d2f29607557389239c40a4b1c36416cfcdd1,1782111600031,1782111600031,2026-06-22T15:00:00.031000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,-0.000038,-0.27,-0.0000019525,,funding
funding-049ab24f0111373a9a703d449563f5726d788509,1782111600031,1782111600031,2026-06-22T15:00:00.031000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000249,21.8,0.0000125,,funding
funding-cf4f1d0dcb01b9a30905f020795a8b4ab1b82b94,1782111600031,1782111600031,2026-06-22T15:00:00.031000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-7c467ca61199ea232b3ed0e22116df91133b30b2,1782111600031,1782111600031,2026-06-22T15:00:00.031000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000241,0.008,0.0000133807,,funding
funding-0584a6af36d8351af2b0cd7a8119ff320cd7e56a,1782115200054,1782115200054,2026-06-22T16:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,0.000167,-0.27,0.0000083584,,funding
funding-18e2df20176e9eaf150677edddc9b481aea0ecaa,1782115200054,1782115200054,2026-06-22T16:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000251,21.8,0.0000125,,funding
funding-e2eae3bb2e2995c5551b40c2fbe1ab58c6fae8fd,1782115200054,1782115200054,2026-06-22T16:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-82e54b01d7d4665b5a4565aefa266c2554336594,1782115200054,1782115200054,2026-06-22T16:00:00.054000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000113,0.008,0.00000625,,funding
funding-cd2456e622bf4d26b2ce607bfc4075d858f6aaf1,1782118800012,1782118800012,2026-06-22T17:00:00.012000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,0.000125,-0.27,0.0000063077,,funding
funding-af9a811154a6356f495c7543444397ebc7dd3760,1782118800012,1782118800012,2026-06-22T17:00:00.012000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000252,21.8,0.0000125,,funding
funding-c15cfe750de979006ccdc373d9742b870d080e8b,1782118800012,1782118800012,2026-06-22T17:00:00.012000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000059,-0.027,-0.0000056305,,funding
funding-10349acb3a639afb04e9e70d1a0c87caa511ebd1,1782118800012,1782118800012,2026-06-22T17:00:00.012000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000113,0.008,0.00000625,,funding
funding-af450d871775d3d9c7f8607adf2272b1e28638a5,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,0.000017,-0.27,0.0000008814,,funding
funding-4d79a6d5d83445ca71ab767f9945991fc86633c9,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BNB,0.000274,-0.037,0.0000125,,funding
funding-2e5d2fb1136ce2ad906c62f8cbc0d22fda5429f5,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000252,21.8,0.0000125,,funding
funding-0950f755cadf060dc038301247da537da834b910,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000069,0.03,-0.0000051101,,funding
funding-c54bde96643841519e1fd201ddc12fd9382a49ee,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000056,-0.027,-0.0000053269,,funding
funding-dda419caf2eaa083c9bfbc3f7987a2696b1c3941,1782122400040,1782122400040,2026-06-22T18:00:00.040000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000124,0.008,0.0000068536,,funding
funding-573b7f08534aa15e95c69ff92827b1f6f5bc302c,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,-0.000035,-0.27,-0.0000017805,,funding
funding-720061c97b7d464c80fd0ecef71cd3f81d10210c,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BNB,0.000273,-0.037,0.0000125,,funding
funding-aa01769974274b1f5d20f165b84e0baff2862dcd,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.000252,21.8,0.0000125,,funding
funding-8b003e8b2b18be3ad488fc55c666c58f931f73ee,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,-0.000121,0.03,0.0000089456,,funding
funding-ac95b616a301d8a4a20469d98ef0d5d91c8ea24c,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000052,-0.027,0.0000049577,,funding
funding-092eb35763771372379ea81caec5f40a15efa6ff,1782126000045,1782126000045,2026-06-22T19:00:00.045000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000248,0.008,0.000013696,,funding
funding-0291c966ed81f558be95f062fc87781d21b22e4e,1782129600028,1782129600028,2026-06-22T20:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SOL,0.000235,-0.27,0.0000117548,,funding
funding-c06c1728ea02f75581333e5ba96ea8b22e3e900c,1782129600028,1782129600028,2026-06-22T20:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZRO,-0.00013,11.0,0.0000125,,funding
funding-006add134a94ee7ff4caac0a0f066b8e05dbeb85,1782129600028,1782129600028,2026-06-22T20:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000583,0.03,-0.000042618,,funding
funding-180437ac20030472ab6683a75188b8e46c846917,1782129600028,1782129600028,2026-06-22T20:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000066,-0.027,0.00000625,,funding
funding-f657130a3e2d12f1a2b62b7f4705eeb7d5a2b6cd,1782129600028,1782129600028,2026-06-22T20:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000375,0.008,0.0000207175,,funding
funding-45fe86c2cab171ec1d75c81542bb476adc7d06bf,1782133200062,1782133200062,2026-06-22T21:00:00.062000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000562,0.03,-0.0000407747,,funding
funding-33a1747b3da3a752c8f8579470e0d4536b26f7b3,1782133200062,1782133200062,2026-06-22T21:00:00.062000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,0.000133,-0.054,0.00000625,,funding
funding-c4422f3f610d69606f2e84b22443dc029f0c9f85,1782133200062,1782133200062,2026-06-22T21:00:00.062000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:SNDK,-0.000211,0.008,0.0000116103,,funding
funding-c7ab7e74a7f55deaadcda46bc3fcda1a4be12e3a,1782136800004,1782136800004,2026-06-22T22:00:00.004000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.000068,0.03,-0.0000049539,,funding
funding-fba8200e28d126614b8447523d2cfb4b40c1db41,1782140400009,1782140400009,2026-06-22T23:00:00.009000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ZEC,0.00049,0.03,-0.0000360427,,funding
funding-bdc7e0b9e01c12164c82a27b59ec395be4bc5ea9,1782176400050,1782176400050,2026-06-23T09:00:00.050000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,-0.00025,27.7,0.0000125,,funding
funding-b7d014b07d0f44d3007edf604561a5c450a3f56d,1782183600043,1782183600043,2026-06-23T11:00:00.043000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,0.000051,-132.0,0.0000042647,,funding
funding-df35f91dc6fdd0be684d79ea0c0c7d27e35b1aa7,1782183600043,1782183600043,2026-06-23T11:00:00.043000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000067,-0.029,-0.0000058224,,funding
funding-e9c3065ca0eb1adaf6f7f54500d2680ced74fe5a,1782187200043,1782187200043,2026-06-23T12:00:00.043000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,ENA,0.000136,-132.0,0.0000113466,,funding
funding-070b12d35a6cf5f09fef224c48a64f0de2810ec0,1782187200043,1782187200043,2026-06-23T12:00:00.043000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000007,-0.029,-0.0000006729,,funding
funding-9353793ecc79fbafeaac6e24d5978eab8cff5802,1782190800000,1782190800000,2026-06-23T13:00:00+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000006,-0.029,-0.000000557,,funding
funding-fb4b72cbd8980c8c49ef59f63480627ca56d4d22,1782194400028,1782194400028,2026-06-23T14:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000176,-0.029,-0.0000153524,,funding
funding-7fea5337f644e2123e3a20efad29ccb233e3f973,1782194400028,1782194400028,2026-06-23T14:00:00.028000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-e20d38e4024aa73bdec3abd6319fa4a7074814de,1782198000005,1782198000005,2026-06-23T15:00:00.005000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:TSLA,-0.000081,-0.029,-0.0000070544,,funding
funding-e53cc6691c13f2d93a29e74ab5ee702578eb36bd,1782198000005,1782198000005,2026-06-23T15:00:00.005000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-da3c09a60aa7096d5ef5394d864ec5c83c73bae9,1782201600004,1782201600004,2026-06-23T16:00:00.004000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-610df4296c9399d90607b4b996d1a1337132462f,1782205200027,1782205200027,2026-06-23T17:00:00.027000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-4d1f3acb01d74ddc868181336f20071ad4a097bd,1782208800015,1782208800015,2026-06-23T18:00:00.015000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000165,-0.051,0.000014078,,funding
funding-9b8a6433e53aa7395b26f4a2ef1f747f7e6ce23f,1782212400038,1782212400038,2026-06-23T19:00:00.038000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-2fa68f642f5597d4be159b7bd9f58461880fc69a,1782216000032,1782216000032,2026-06-23T20:00:00.032000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-3caa4e687de3ca59366172ed9e1c5a972538cd8a,1782219600064,1782219600064,2026-06-23T21:00:00.064000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:AMZN,0.000073,-0.051,0.00000625,,funding
funding-4c47ccf0772660f8dd63ffb9d03c0d43ee7abdfe,1782230400018,1782230400018,2026-06-24T00:00:00.018000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000063,-0.00032,0.0000031741,,funding
funding-42abba575c4dc69a191b5dd1cc7cba5f4c0f17e1,1782230400018,1782230400018,2026-06-24T00:00:00.018000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000248,-28.3,0.0000125,,funding
funding-23207345c102ecceeb80fbf33553f4388e0384f1,1782230400018,1782230400018,2026-06-24T00:00:00.018000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-9cb80799e17006309e75d9335062831398cb2aa4,1782234000004,1782234000004,2026-06-24T01:00:00.004000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000245,-0.00032,0.0000122657,,funding
funding-8edc0f5962c8e92502328dbbacf0f69fb0ab7f1d,1782234000004,1782234000004,2026-06-24T01:00:00.004000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000248,-28.3,0.0000125,,funding
funding-5e59ce26f4028e849d5bd94377bb33b5cb6c5c07,1782234000004,1782234000004,2026-06-24T01:00:00.004000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-d6d4c9a0a431faeff7b8e157b739f8a697bd7c44,1782237600057,1782237600057,2026-06-24T02:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000224,-0.00032,0.0000112356,,funding
funding-88059ddfb3b43f8eb8463bda10b7a01ebc3baa2d,1782237600057,1782237600057,2026-06-24T02:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000246,-28.3,0.0000125,,funding
funding-45eb04e95824e5c191ee37356c4f8ecc1dcb8dfb,1782237600057,1782237600057,2026-06-24T02:00:00.057000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-f826493640c10a9e4519a469d7f8053a9d357a0d,1782241200036,1782241200036,2026-06-24T03:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.00018,-0.00032,0.000009086,,funding
funding-7b0b876419e4d718665d1b6ca4ecc739e4978f27,1782241200036,1782241200036,2026-06-24T03:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000246,-28.3,0.0000125,,funding
funding-40bf34389f54ae89a31a957f5b28265cf0f18858,1782241200036,1782241200036,2026-06-24T03:00:00.036000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000146,-0.0008,0.00000625,,funding
funding-74c407a0204b96b6623ef0d1cfe818aa91a34794,1782244800052,1782244800052,2026-06-24T04:00:00.052000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000249,-0.00032,0.0000125,,funding
funding-9932929110c9559ea4a87d0399b6960fe67c0ec8,1782244800052,1782244800052,2026-06-24T04:00:00.052000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000247,-28.3,0.0000125,,funding
funding-b95e6df2fc328f0e18e5853dceec87b39f362b5f,1782244800052,1782244800052,2026-06-24T04:00:00.052000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000146,-0.0008,0.00000625,,funding
funding-9a37b76da4fcbca2694a3d38394e7db56d0619ea,1782248400041,1782248400041,2026-06-24T05:00:00.041000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000249,-0.00032,0.0000125,,funding
funding-8d1732178d044938c25ddacaa3fe1ed762e9a459,1782248400041,1782248400041,2026-06-24T05:00:00.041000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000247,-28.3,0.0000125,,funding
funding-ea09923abffe86737a3b180b68794e54fa2330fd,1782248400041,1782248400041,2026-06-24T05:00:00.041000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-be108cb718476401c7dcd61c7a1b5047e9d064fe,1782252000077,1782252000077,2026-06-24T06:00:00.077000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000231,-0.00032,0.0000115542,,funding
funding-505c89e515203b0c797983ae54e1ef0f5ac8fb50,1782252000077,1782252000077,2026-06-24T06:00:00.077000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000248,-28.3,0.0000125,,funding
funding-c57bf36dcedfe5704a47aacb154c9a8985a265d4,1782252000077,1782252000077,2026-06-24T06:00:00.077000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000203,-0.0008,0.0000086474,,funding
funding-2cbba0ad337cf73d043e2c9949c97d80dcb9f82a,1782255600017,1782255600017,2026-06-24T07:00:00.017000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000215,-0.00032,0.0000107788,,funding
funding-50f88064c5b5abb39de5960908dc02b56766337f,1782255600017,1782255600017,2026-06-24T07:00:00.017000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000248,-28.3,0.0000125,,funding
funding-2cd67a95013d449d63745ead940bfff0083e46da,1782255600017,1782255600017,2026-06-24T07:00:00.017000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.00024,-0.0008,0.0000102186,,funding
funding-3c6dde7b8322e01ce6072ac15750ca9a64b33c15,1782259200059,1782259200059,2026-06-24T08:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.00025,-0.00032,0.0000125,,funding
funding-6066fb17cbde08c24a90f769d04cde44b14af81e,1782259200059,1782259200059,2026-06-24T08:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.000249,-28.3,0.0000125,,funding
funding-5de12b58442c0da5170bf2304a19a7cf8fb786cb,1782259200059,1782259200059,2026-06-24T08:00:00.059000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-77c05f63d1a1465debcd1dedfcab67632ee8bc35,1782262800007,1782262800007,2026-06-24T09:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,SUI,0.00025,-28.3,0.0000125,,funding
funding-bb9bc335b55dc87d18d035feaa471e454a9133a5,1782262800007,1782262800007,2026-06-24T09:00:00.007000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,xyz:XYZ100,0.000147,-0.0008,0.00000625,,funding
funding-2e4699cee9fc9e7ff39375d26fb2ed8d61dcbfa5,1782280800031,1782280800031,2026-06-24T14:00:00.031000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000369,0.00047,0.0000125,,funding
funding-05182a8f8d7ff112ad35e805543ef5300ec23a45,1782284400002,1782284400002,2026-06-24T15:00:00.002000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000137,0.00047,0.0000046544,,funding
funding-249016fc56c0e316172ff1a2ddd1311aab387a69,1782288000010,1782288000010,2026-06-24T16:00:00.010000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000081,-0.00047,-0.0000027601,,funding
funding-22a7ad1732d91c4c68e20e3f785d74ccd9695947,1782313200052,1782313200052,2026-06-24T23:00:00.052000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000044,-0.00017,0.0000042983,,funding
funding-ba2df188917784cda06ddbffc92691b9b09dabc9,1782316800060,1782316800060,2026-06-25T00:00:00.060000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000023,-0.00017,-0.0000022568,,funding
funding-25579aeb8446696e831113e8a9ca5364df9af6bb,1782320400011,1782320400011,2026-06-25T01:00:00.011000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,0.000046,-0.00017,0.0000045381,,funding
funding-660f68a5541cb2652ccb39cb886139ddb8678d9d,1782367200044,1782367200044,2026-06-25T14:00:00.044000+08:00,0x0000000000000000000000000000000000000000000000000000000000000000,BTC,-0.000022,0.00017,0.00000216,,funding
